Week,Genre,index,Play Share,Play Share (Number),Total Plays,REC,UNRATE,PCE,UMICH,Year,Month
2013-10-06,Indie,2532,0.0089285714285714,4.999999999999984,560,0.0,7.2,96.103,73.2,2013,10
2013-10-06,Jazz,2530,0.1821428571428571,101.99999999999999,560,0.0,7.2,96.103,73.2,2013,10
2013-10-06,Pop,2535,0.0017857142857142,0.999999999999952,560,0.0,7.2,96.103,73.2,2013,10
2013-10-06,Rock,2527,0.1196428571428571,66.99999999999999,560,0.0,7.2,96.103,73.2,2013,10
2013-10-06,folk,2531,0.0875,49.0,560,0.0,7.2,96.103,73.2,2013,10
2013-10-06,other,2528,0.4821428571428571,270.0,560,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Electronic,2540,0.0431472081218274,16.999999999999996,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Hip Hop,2542,0.0076142131979695,2.999999999999983,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Indie,2541,0.0050761421319796,1.9999999999999623,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Jazz,2538,0.4543147208121827,179.0,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Metal,2536,0.0888324873096446,34.99999999999997,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Pop,2544,0.0050761421319796,1.9999999999999623,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,Rock,2537,0.1015228426395939,39.99999999999999,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,folk,2543,0.0101522842639593,3.999999999999964,394,0.0,7.2,96.103,73.2,2013,10
2013-10-13,other,2539,0.2842639593908629,111.99999999999999,394,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Classical,2553,0.002932551319648,0.999999999999968,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Electronic,2546,0.0351906158357771,11.999999999999991,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Hip Hop,2547,0.0791788856304985,26.99999999999999,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Indie,2552,0.0058651026392961,1.99999999999997,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Jazz,2549,0.2844574780058651,97.00000000000001,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Metal,2551,0.0146627565982404,4.999999999999977,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,Rock,2550,0.1085043988269794,36.99999999999998,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,folk,2548,0.0615835777126099,20.999999999999975,341,0.0,7.2,96.103,73.2,2013,10
2013-10-20,other,2545,0.407624633431085,139.0,341,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Electronic,2559,0.0085959885386819,2.999999999999983,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Hip Hop,2562,0.0114613180515759,3.999999999999989,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Indie,2561,0.0171919770773638,5.999999999999966,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Jazz,2556,0.2808022922636103,98.0,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Metal,2560,0.0028653295128939,0.999999999999971,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Pop,2558,0.0057306590257879,1.9999999999999771,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,Rock,2554,0.2492836676217765,87.0,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,folk,2555,0.0916905444126074,31.999999999999986,349,0.0,7.2,96.103,73.2,2013,10
2013-10-27,other,2557,0.332378223495702,116.0,349,0.0,7.2,96.103,73.2,2013,10
2013-11-03,Classical,2569,0.0026737967914438,0.9999999999999811,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Hip Hop,2567,0.03475935828877,12.999999999999979,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Indie,2568,0.0026737967914438,0.9999999999999811,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Jazz,2564,0.2165775401069518,80.99999999999997,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Metal,2571,0.0026737967914438,0.9999999999999811,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Pop,2570,0.0053475935828877,1.9999999999999998,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,Rock,2566,0.0641711229946524,23.999999999999996,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,folk,2565,0.0802139037433155,29.999999999999996,374,0.0,6.9,96.246,75.1,2013,11
2013-11-03,other,2563,0.5909090909090909,221.0,374,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Classical,2581,0.0019305019305019,0.9999999999999842,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Electronic,2578,0.0135135135135135,6.999999999999993,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Hip Hop,2579,0.025096525096525,12.99999999999995,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Indie,2580,0.0057915057915057,2.9999999999999525,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Jazz,2574,0.2027027027027027,104.99999999999999,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Metal,2576,0.0154440154440154,7.999999999999977,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Pop,2577,0.0135135135135135,6.999999999999993,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,Rock,2572,0.2451737451737451,126.99999999999996,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,folk,2575,0.1216216216216216,62.999999999999986,518,0.0,6.9,96.246,75.1,2013,11
2013-11-10,other,2573,0.3552123552123552,184.0,518,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Electronic,2590,0.0015337423312883,0.9999999999999716,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Hip Hop,2583,0.0552147239263803,35.99999999999996,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Indie,2589,0.004601226993865,2.99999999999998,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Jazz,2584,0.1733128834355828,112.99999999999999,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Metal,2586,0.0352760736196319,23.0,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Pop,2588,0.0076687116564417,4.9999999999999885,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,Rock,2582,0.357361963190184,232.99999999999997,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,folk,2587,0.1242331288343558,80.99999999999999,652,0.0,6.9,96.246,75.1,2013,11
2013-11-17,other,2585,0.2407975460122699,156.99999999999997,652,0.0,6.9,96.246,75.1,2013,11
2013-11-24,Classical,2596,0.0039292730844793,1.9999999999999636,509,0.0,6.9,96.246,75.1,2013,11
2013-11-24,Jazz,2591,0.3850687622789784,196.0,509,0.0,6.9,96.246,75.1,2013,11
2013-11-24,Metal,2594,0.0314341846758349,15.999999999999963,509,0.0,6.9,96.246,75.1,2013,11
2013-11-24,Rock,2595,0.0707269155206286,35.99999999999996,509,0.0,6.9,96.246,75.1,2013,11
2013-11-24,folk,2593,0.0805500982318271,40.99999999999999,509,0.0,6.9,96.246,75.1,2013,11
2013-11-24,other,2592,0.4282907662082514,217.99999999999997,509,0.0,6.9,96.246,75.1,2013,11
2013-12-01,Electronic,2600,0.0112359550561797,3.9999999999999734,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,Hip Hop,2599,0.1067415730337078,37.99999999999998,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,Jazz,2598,0.446629213483146,158.99999999999997,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,Metal,2604,0.0028089887640449,0.9999999999999843,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,Pop,2603,0.0028089887640449,0.9999999999999843,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,Rock,2601,0.0449438202247191,16.0,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,folk,2602,0.0196629213483146,6.999999999999997,356,0.0,6.7,96.414,82.5,2013,12
2013-12-01,other,2597,0.3651685393258427,130.0,356,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Electronic,2612,0.0057636887608069,1.9999999999999942,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Hip Hop,2610,0.0172910662824207,5.999999999999982,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Indie,2611,0.0057636887608069,1.9999999999999942,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Jazz,2609,0.0951008645533141,32.99999999999999,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Metal,2608,0.0115273775216138,3.9999999999999885,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Pop,2613,0.0057636887608069,1.9999999999999942,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,Rock,2605,0.2997118155619596,103.99999999999997,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,folk,2607,0.0288184438040345,9.999999999999972,347,0.0,6.7,96.414,82.5,2013,12
2013-12-08,other,2606,0.5302593659942363,184.0,347,0.0,6.7,96.414,82.5,2013,12
2013-12-15,Electronic,2619,0.0101522842639593,3.999999999999964,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,Indie,2620,0.0025380710659898,0.9999999999999811,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,Jazz,2615,0.2563451776649746,101.0,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,Metal,2616,0.0177664974619289,6.999999999999987,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,Rock,2617,0.065989847715736,25.999999999999986,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,folk,2618,0.0101522842639593,3.999999999999964,394,0.0,6.7,96.414,82.5,2013,12
2013-12-15,other,2614,0.6370558375634517,251.0,394,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Classical,2629,0.0043010752688172,1.999999999999998,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Electronic,2623,0.0494623655913978,22.99999999999998,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Hip Hop,2625,0.021505376344086,9.99999999999999,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Indie,2626,0.0064516129032258,2.9999999999999973,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Jazz,2621,0.6,279.0,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Metal,2630,0.0043010752688172,1.999999999999998,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Pop,2624,0.0193548387096774,8.999999999999991,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,Rock,2628,0.0408602150537634,18.999999999999982,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,folk,2627,0.0236559139784946,10.999999999999988,465,0.0,6.7,96.414,82.5,2013,12
2013-12-22,other,2622,0.2301075268817204,106.99999999999999,465,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Classical,2639,0.0055658627087198,2.9999999999999725,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Electronic,2638,0.0092764378478664,4.99999999999999,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Hip Hop,2635,0.0779220779220779,41.99999999999999,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Jazz,2633,0.1743970315398886,93.99999999999994,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Metal,2637,0.0055658627087198,2.9999999999999725,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Pop,2636,0.0129870129870129,6.999999999999953,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,Rock,2634,0.1595547309833024,85.99999999999999,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,folk,2631,0.0890538033395176,47.999999999999986,539,0.0,6.7,96.414,82.5,2013,12
2013-12-29,other,2632,0.4656771799628942,250.99999999999997,539,0.0,6.7,96.414,82.5,2013,12
2014-01-05,Electronic,2647,0.0077519379844961,3.9999999999999876,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,Hip Hop,2641,0.0406976744186046,20.99999999999997,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,Jazz,2642,0.1027131782945736,52.99999999999998,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,Metal,2644,0.0523255813953488,26.99999999999998,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,Pop,2645,0.0096899224806201,4.999999999999972,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,Rock,2640,0.622093023255814,321.0,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,folk,2643,0.0503875968992248,25.999999999999996,516,0.0,6.6,96.614,81.2,2014,1
2014-01-05,other,2646,0.1143410852713178,58.999999999999986,516,0.0,6.6,96.614,81.2,2014,1
2014-01-12,Electronic,2652,0.0216718266253869,6.999999999999969,323,0.0,6.6,96.614,81.2,2014,1
2014-01-12,Jazz,2653,0.0030959752321981,0.9999999999999863,323,0.0,6.6,96.614,81.2,2014,1
2014-01-12,Metal,2649,0.0773993808049535,24.99999999999998,323,0.0,6.6,96.614,81.2,2014,1
2014-01-12,Pop,2651,0.0123839009287925,3.9999999999999774,323,0.0,6.6,96.614,81.2,2014,1
2014-01-12,Rock,2648,0.6346749226006192,205.0,323,0.0,6.6,96.614,81.2,2014,1
2014-01-12,other,2650,0.2507739938080495,80.99999999999999,323,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Electronic,2658,0.0080385852090032,4.99999999999999,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Hip Hop,2660,0.0032154340836012,1.9999999999999463,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Jazz,2655,0.1977491961414791,123.0,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Metal,2661,0.0016077170418006,0.9999999999999731,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Pop,2659,0.0080385852090032,4.99999999999999,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,Rock,2654,0.5192926045016077,323.0,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,folk,2657,0.0144694533762057,8.999999999999945,622,0.0,6.6,96.614,81.2,2014,1
2014-01-19,other,2656,0.247588424437299,153.99999999999997,622,0.0,6.6,96.614,81.2,2014,1
2014-01-26,Jazz,2664,0.3693693693693693,40.99999999999999,111,0.0,6.6,96.614,81.2,2014,1
2014-01-26,Pop,2663,0.09009009009009,9.999999999999991,111,0.0,6.6,96.614,81.2,2014,1
2014-01-26,Rock,2665,0.027027027027027,2.999999999999997,111,0.0,6.6,96.614,81.2,2014,1
2014-01-26,other,2662,0.5135135135135135,57.0,111,0.0,6.6,96.614,81.2,2014,1
2014-02-02,Electronic,2666,0.0763888888888889,11.0,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,Hip Hop,2672,0.0138888888888888,1.9999999999999871,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,Indie,2673,0.0138888888888888,1.9999999999999871,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,Jazz,2670,0.2777777777777778,40.0,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,Metal,2671,0.0069444444444444,0.9999999999999936,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,Rock,2669,0.0763888888888889,11.0,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,folk,2667,0.1597222222222222,23.0,144,0.0,6.7,96.66,81.6,2014,2
2014-02-02,other,2668,0.375,54.0,144,0.0,6.7,96.66,81.6,2014,2
2014-02-09,Electronic,2679,0.0084745762711864,0.9999999999999953,118,0.0,6.7,96.66,81.6,2014,2
2014-02-09,Jazz,2678,0.0169491525423728,1.9999999999999907,118,0.0,6.7,96.66,81.6,2014,2
2014-02-09,Metal,2676,0.0423728813559322,5.0,118,0.0,6.7,96.66,81.6,2014,2
2014-02-09,Rock,2675,0.635593220338983,75.0,118,0.0,6.7,96.66,81.6,2014,2
2014-02-09,folk,2674,0.2627118644067797,31.000000000000004,118,0.0,6.7,96.66,81.6,2014,2
2014-02-09,other,2677,0.0338983050847457,3.9999999999999925,118,0.0,6.7,96.66,81.6,2014,2
2014-02-16,Electronic,2685,0.0233644859813084,4.999999999999997,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,Hip Hop,2684,0.0420560747663551,8.999999999999993,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,Jazz,2682,0.3130841121495327,67.0,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,Pop,2686,0.0046728971962616,0.9999999999999825,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,Rock,2683,0.0887850467289719,18.999999999999986,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,folk,2680,0.0560747663551401,11.999999999999982,214,0.0,6.7,96.66,81.6,2014,2
2014-02-16,other,2681,0.4719626168224299,101.0,214,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Classical,2694,0.0075187969924812,1.9999999999999991,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Electronic,2692,0.0225563909774436,5.999999999999998,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Hip Hop,2691,0.037593984962406,9.999999999999996,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Indie,2696,0.0075187969924812,1.9999999999999991,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Jazz,2690,0.1578947368421052,41.999999999999986,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Metal,2695,0.0112781954887218,2.999999999999999,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Pop,2693,0.0112781954887218,2.999999999999999,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,Rock,2687,0.3721804511278195,98.99999999999999,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,folk,2689,0.0601503759398496,15.999999999999993,266,0.0,6.7,96.66,81.6,2014,2
2014-02-23,other,2688,0.3120300751879699,82.99999999999999,266,0.0,6.7,96.66,81.6,2014,2
2014-03-02,Electronic,2700,0.0145454545454545,3.9999999999999876,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Hip Hop,2704,0.0072727272727272,1.99999999999998,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Indie,2701,0.0145454545454545,3.9999999999999876,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Jazz,2702,0.0363636363636363,9.999999999999982,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Metal,2698,0.0836363636363636,22.999999999999993,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Pop,2703,0.0181818181818181,4.999999999999978,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,Rock,2697,0.6254545454545455,172.0,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,folk,2705,0.0072727272727272,1.99999999999998,275,0.0,6.7,96.815,80.0,2014,3
2014-03-02,other,2699,0.1927272727272727,52.99999999999999,275,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Classical,2714,0.0035087719298245,0.9999999999999825,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Electronic,2707,0.0456140350877193,13.0,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Hip Hop,2708,0.0350877192982456,9.999999999999995,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Indie,2713,0.0105263157894736,2.999999999999976,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Jazz,2711,0.1403508771929824,39.99999999999998,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Metal,2712,0.0385964912280701,10.999999999999979,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Pop,2715,0.0140350877192982,3.999999999999987,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,Rock,2706,0.2982456140350877,85.0,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,folk,2709,0.0736842105263157,20.999999999999975,285,0.0,6.7,96.815,80.0,2014,3
2014-03-09,other,2710,0.3403508771929824,96.99999999999999,285,0.0,6.7,96.815,80.0,2014,3
2014-03-16,Classical,2718,0.1333333333333333,1.9999999999999996,15,0.0,6.7,96.815,80.0,2014,3
2014-03-16,Electronic,2719,0.0666666666666666,0.9999999999999989,15,0.0,6.7,96.815,80.0,2014,3
2014-03-16,Rock,2717,0.2666666666666666,3.999999999999999,15,0.0,6.7,96.815,80.0,2014,3
2014-03-16,folk,2720,0.2,3.0,15,0.0,6.7,96.815,80.0,2014,3
2014-03-16,other,2716,0.3333333333333333,5.0,15,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Classical,2727,0.0047619047619047,0.999999999999987,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Hip Hop,2724,0.0380952380952381,8.0,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Indie,2725,0.0095238095238095,1.9999999999999951,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Jazz,2729,0.0142857142857142,2.9999999999999822,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Metal,2723,0.0380952380952381,8.0,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Pop,2728,0.0047619047619047,0.999999999999987,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,Rock,2722,0.719047619047619,151.0,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,folk,2726,0.0142857142857142,2.9999999999999822,210,0.0,6.7,96.815,80.0,2014,3
2014-03-23,other,2721,0.1571428571428571,32.99999999999999,210,0.0,6.7,96.815,80.0,2014,3
2014-03-30,Electronic,2734,0.0076775431861804,3.9999999999999885,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,Hip Hop,2733,0.0076775431861804,3.9999999999999885,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,Jazz,2735,0.055662188099808,28.999999999999964,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,Pop,2736,0.0019193857965451,0.9999999999999971,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,Rock,2730,0.5527831094049904,288.0,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,folk,2732,0.0652591170825335,33.99999999999995,521,0.0,6.7,96.815,80.0,2014,3
2014-03-30,other,2731,0.3090211132437619,160.99999999999994,521,0.0,6.7,96.815,80.0,2014,3
2014-04-06,Electronic,2739,0.0844594594594594,24.999999999999982,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,Hip Hop,2743,0.0101351351351351,2.9999999999999893,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,Indie,2742,0.0067567567567567,1.9999999999999831,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,Jazz,2740,0.152027027027027,44.99999999999999,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,Rock,2741,0.0304054054054054,8.999999999999998,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,folk,2737,0.125,37.0,296,0.0,6.2,96.987,84.1,2014,4
2014-04-06,other,2738,0.5912162162162162,175.0,296,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Electronic,2748,0.0183150183150183,4.999999999999996,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Hip Hop,2746,0.0256410256410256,6.9999999999999885,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Jazz,2749,0.0073260073260073,1.999999999999993,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Metal,2750,0.0036630036630036,0.9999999999999828,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Pop,2747,0.0073260073260073,1.999999999999993,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,Rock,2745,0.0732600732600732,19.999999999999982,273,0.0,6.2,96.987,84.1,2014,4
2014-04-13,other,2744,0.8644688644688645,236.0,273,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Electronic,2757,0.005050505050505,0.99999999999999,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Hip Hop,2758,0.005050505050505,0.99999999999999,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Indie,2755,0.0101010101010101,1.9999999999999998,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Jazz,2754,0.4797979797979798,95.0,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Metal,2752,0.0252525252525252,4.999999999999989,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,Rock,2756,0.1161616161616161,22.99999999999999,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,folk,2753,0.0454545454545454,8.99999999999999,198,0.0,6.2,96.987,84.1,2014,4
2014-04-20,other,2751,0.3131313131313131,61.99999999999999,198,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Electronic,2764,0.0104166666666666,2.999999999999981,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Hip Hop,2760,0.1666666666666666,47.99999999999998,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Jazz,2763,0.0243055555555555,6.999999999999984,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Metal,2765,0.0069444444444444,1.9999999999999871,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Pop,2762,0.0277777777777777,7.999999999999978,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,Rock,2761,0.2326388888888889,67.0,288,0.0,6.2,96.987,84.1,2014,4
2014-04-27,other,2759,0.53125,153.0,288,0.0,6.2,96.987,84.1,2014,4
2014-05-04,Hip Hop,2766,0.6507936507936508,123.0,189,0.0,6.3,97.147,81.9,2014,5
2014-05-04,Rock,2767,0.1904761904761904,35.999999999999986,189,0.0,6.3,97.147,81.9,2014,5
2014-05-04,other,2768,0.1587301587301587,29.999999999999993,189,0.0,6.3,97.147,81.9,2014,5
2014-05-11,Electronic,2774,0.0046838407494145,1.9999999999999916,427,0.0,6.3,97.147,81.9,2014,5
2014-05-11,Hip Hop,2770,0.1522248243559719,65.0,427,0.0,6.3,97.147,81.9,2014,5
2014-05-11,Jazz,2771,0.0960187353629976,40.99999999999997,427,0.0,6.3,97.147,81.9,2014,5
2014-05-11,Rock,2772,0.0538641686182669,22.999999999999968,427,0.0,6.3,97.147,81.9,2014,5
2014-05-11,folk,2773,0.0374707259953161,15.999999999999973,427,0.0,6.3,97.147,81.9,2014,5
2014-05-11,other,2769,0.6557377049180327,280.0,427,0.0,6.3,97.147,81.9,2014,5
2014-05-18,Hip Hop,2777,0.0839002267573696,36.99999999999999,441,0.0,6.3,97.147,81.9,2014,5
2014-05-18,Jazz,2776,0.3922902494331066,173.0,441,0.0,6.3,97.147,81.9,2014,5
2014-05-18,Metal,2778,0.0340136054421768,14.999999999999968,441,0.0,6.3,97.147,81.9,2014,5
2014-05-18,other,2775,0.4897959183673469,216.0,441,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Classical,2781,0.0732758620689655,50.999999999999986,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Electronic,2786,0.0028735632183908,1.9999999999999967,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Hip Hop,2783,0.0100574712643678,6.999999999999989,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Indie,2785,0.0057471264367816,3.9999999999999933,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Jazz,2779,0.5545977011494253,386.0,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,Rock,2784,0.0129310344827586,8.999999999999986,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,folk,2782,0.0186781609195402,12.999999999999979,696,0.0,6.3,97.147,81.9,2014,5
2014-05-25,other,2780,0.3218390804597701,224.0,696,0.0,6.3,97.147,81.9,2014,5
2014-06-01,Classical,2791,0.1140939597315436,50.999999999999986,447,0.0,6.1,97.253,82.5,2014,6
2014-06-01,Electronic,2794,0.0044742729306487,1.999999999999969,447,0.0,6.1,97.253,82.5,2014,6
2014-06-01,Hip Hop,2789,0.0894854586129754,40.0,447,0.0,6.1,97.253,82.5,2014,6
2014-06-01,Indie,2793,0.0022371364653243,0.9999999999999621,447,0.0,6.1,97.253,82.5,2014,6
